block_time,block_number,block_timestamp,price
2021-02-13 19:49:58,11850000,1613242198,1803.6564304400001
2021-02-13 23:39:12,11851000,1613255952,1803.6564304400001
2021-02-14 03:11:12,11852000,1613268672,1803.6564304400001
2021-02-14 06:39:51,11853000,1613281191,1803.6564304400001
2021-02-14 10:28:03,11854000,1613294883,1803.6564304400001
2021-02-14 14:08:17,11855000,1613308097,1803.6564304400001
2021-02-14 17:52:45,11856000,1613321565,1803.6564304400001
2021-02-14 21:29:43,11857000,1613334583,1803.6564304400001
2021-02-15 01:10:54,11858000,1613347854,1803.6564304400001
2021-02-15 04:56:19,11859000,1613361379,1803.6564304400001
2021-02-15 08:30:52,11860000,1613374252,1803.6564304400001
2021-02-15 12:11:52,11861000,1613387512,1803.6564304400001
2021-02-15 15:53:07,11862000,1613400787,1805.7927351300002
2021-02-15 19:28:33,11863000,1613413713,1825.8871444100002
2021-02-15 23:20:39,11864000,1613427639,1832.9977334600003
2021-02-16 03:02:25,11865000,1613440945,1795.4046933000002
2021-02-16 06:50:03,11866000,1613454603,1816.15
2021-02-16 10:25:45,11867000,1613467545,1797.0542680300002
2021-02-16 14:04:38,11868000,1613480678,1801.88834416
2021-02-16 17:41:35,11869000,1613493695,1777.6981574800002
2021-02-16 21:24:35,11870000,1613507075,1746.68932554
2021-02-17 01:17:33,11871000,1613521053,1768.26
2021-02-17 04:57:49,11872000,1613534269,1771.3400000000001
2021-02-17 08:38:55,11873000,1613547535,1741.0300000000002
2021-02-17 12:08:34,11874000,1613560114,1793.9279158800002
2021-02-17 15:53:16,11875000,1613573596,1833.01
2021-02-17 19:32:47,11876000,1613586767,1813.4074594400001
2021-02-17 23:13:18,11877000,1613599998,1836.9115524700003
2021-02-18 03:00:41,11878000,1613613641,1843.8667406700001
2021-02-18 06:42:01,11879000,1613626921,1893.53376984
2021-02-18 10:30:35,11880000,1613640635,1898.3128852100003
2021-02-18 13:58:50,11881000,1613653130,1901.06
2021-02-18 17:52:00,11882000,1613667120,1915.7622898500001
2021-02-18 21:39:50,11883000,1613680790,1923.3783338000003
2021-02-19 01:16:04,11884000,1613693764,1937.0227920800003
2021-02-19 04:54:43,11885000,1613706883,1915.8741526600002
2021-02-19 08:34:52,11886000,1613720092,1910.18
2021-02-19 12:11:17,11887000,1613733077,1931.18364801
2021-02-19 15:52:55,11888000,1613746375,1931.1740526800002
2021-02-19 19:33:00,11889000,1613759580,1955.09007789
2021-02-19 23:12:52,11890000,1613772772,1960.31020766
2021-02-20 02:48:50,11891000,1613785730,1960.9968180700002
2021-02-20 06:35:40,11892000,1613799340,1975.3208183
2021-02-20 10:18:21,11893000,1613812701,2022.80532147
2021-02-20 14:12:39,11894000,1613826759,2007.07120956
2021-02-20 17:56:05,11895000,1613840165,2018.2461933600002
2021-02-20 21:32:35,11896000,1613853155,1998.4687124900001
2021-02-21 01:00:40,11897000,1613865640,1977.1719009800001
2021-02-21 05:01:06,11898000,1613880066,1934.3532855500002
2021-02-21 08:44:05,11899000,1613893445,1941.22619008
2021-02-21 12:32:58,11900000,1613907178,1939.2887340200002
2021-02-21 16:07:04,11901000,1613920024,1965.5323403700002
2021-02-21 19:46:33,11902000,1613933193,1952.79731369
2021-02-21 23:18:37,11903000,1613945917,1955.77223488
